,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,,,,,,
1992,Min Avg,14.5,12.85714286,13.95714286,12.91428571,12.45714286,15.6,16.05714286,14.2,15.675,16.64285714,15.68571429,18.2,16.78571429,17.37142857,18.72857143,18.04285714,18.62857143,19.37142857,20.02857143,18.3,18.71428571,19.3,19.4,19.57142857,20.25714286,18.98571429,19.1,18.62857143,18.54285714,19.62857143,18.98571429,19.14285714,18.78571429,18.57142857,18.82857143,18.82857143,17.14285714,17.95714286,18.95714286,18.27142857,18,17.7,17.31428571,15.98571429,17.25714286,17.68571429,17.47142857,13.6,14.11428571,13.1,14.3,9.975,,,,,,
1993,Min Avg,11,10.7,11.37142857,12,12.64285714,11.92857143,13.07142857,13.18571429,14.37142857,16,15.94285714,16.58571429,16.4,16.68571429,15.87142857,18.8,18.32857143,19.67142857,19.5,18.25714286,19.17142857,18.85714286,19.57142857,19.31428571,18.31428571,18.85714286,18.14285714,18.78571429,18.71428571,18.07142857,19.02857143,18.35714286,18.21428571,18,18.11428571,18.15714286,16.65714286,17.81428571,17.05714286,17.62857143,17.98571429,17.98571429,17.32857143,17.21428571,17.94285714,18.67142857,14.5,12.85714286,14.64285714,15.4,13.3,12.4375,,,,,,
1994,Min Avg,12.14285714,14.27142857,16.5,12.48571429,12.64285714,13.92857143,14.88571429,14.28571429,14.34285714,14.21428571,15.52857143,18.1,18.34285714,17,17.07142857,17.64285714,16.9,16.35714286,18.85714286,19.14285714,18,18.2,18.14285714,18.44285714,18.64285714,18.04285714,18.12857143,17.42857143,18.21428571,18,17.94285714,17.94285714,17.42857143,17.74285714,17.84285714,17.8,16.48571429,14.94285714,16.95714286,17.42857143,17.42857143,17.27142857,18.35714286,17.4,17.38571429,16.94285714,14.91428571,11.88571429,11.67142857,10.82857143,14.67142857,13.4375,,,,,,
1995,Min Avg,12.28571429,14.11428571,13.98571429,12.2,13.82857143,14.04285714,15.14285714,15.58571429,15.31428571,15.9,17.38571429,17.45714286,16.21428571,18.32857143,17.7,19.07142857,20.7,20.07142857,20.65714286,19.57142857,19.08571429,20.57142857,20.62857143,20.01428571,19.31428571,20.14285714,18.92857143,18.85714286,19.62857143,19.47142857,19.85714286,20.01428571,19.42857143,19.82857143,19.77142857,19.05714286,18.45714286,19,17.78571429,19.05714286,18.44285714,18.22857143,18.57142857,18.55714286,16.05714286,13.32857143,17.68571429,16,14.21428571,11.58571429,12.04285714,12.225,,,,,,
1996,Min Avg,15.28571429,12.74285714,14.88571429,13.08571429,13.38571429,13.67142857,17.21428571,13.24285714,15.55,16.5,18.01428571,18.17142857,19.42857143,17.51428571,18.71428571,18.64285714,19.11428571,19.82857143,17.58571429,18.08571429,19.57142857,20.27142857,20.02857143,19.04285714,20.24285714,17.84285714,18.02857143,19.6,19.78571429,19.78571429,19.44285714,19.42857143,19.42857143,19.57142857,19.1,19.71428571,19.44285714,18.04285714,18.04285714,17.12857143,17.72857143,18.24285714,16.21428571,14.82857143,14.84285714,15.6,15.84285714,12.82857143,10.91428571,16.95714286,13.4,10.65,,,,,,
1997,Min Avg,11.91428571,14.37142857,13.2,11.54285714,10.38571429,11.4,10.37142857,11.18571429,13,13.48571429,17.52857143,16.2,16.17142857,15.18571429,13.8,15.21428571,17.9,17.01428571,18.08571429,18.65714286,18.31428571,17.18571429,18.14285714,17.78571429,17.85714286,18.07142857,17.61428571,17.78571429,19.1,18.27142857,18.67142857,17.58571429,17.95714286,18.15714286,17.68571429,17.45714286,17.57142857,17.75714286,16.78571429,17.92857143,17.65714286,16.61428571,17.31428571,17.97142857,17.57142857,18.68571429,18.14285714,18.68571429,17.78571429,18.32857143,19.4,16.425,,,,,,
1998,Min Avg,15.81428571,13.71428571,13.72857143,16.2,15.77142857,13.07142857,14.21428571,14.14285714,16.24285714,15.8,14.9,18.47142857,20.85714286,20.77142857,20.81428571,19.91428571,20.87142857,19.68571429,20.35714286,21.07142857,20.92857143,20.68571429,20.95714286,19.62857143,20.08571429,19.94285714,20.14285714,20.51428571,19.47142857,19.3,20.34285714,19.92857143,19.82857143,20.21428571,19.62857143,19.98571429,19.6,17.57142857,19.41428571,19.55714286,19.65714286,17.87142857,17.87142857,17.45714286,18.85714286,16.64285714,16.92857143,15.24285714,14.44285714,18.64285714,12.94285714,12.51428571,,,,,,
1999,Min Avg,10.91428571,13.38571429,12.47142857,10.78571429,14.01428571,15.85714286,13.74285714,13.6,14.22857143,17.8,19.1,18.92857143,16.51428571,17.05714286,19.1,19.28571429,19.07142857,18.5,18.77142857,19.32857143,19.91428571,18.64285714,19,19.67142857,19.78571429,19.21428571,18.92857143,19.27142857,19.71428571,19.42857143,19.92857143,19.78571429,19.21428571,18.82857143,19.5,18.92857143,18.85714286,17.21428571,19.21428571,19.35714286,20,19.42857143,19.5,17.42857143,16.92857143,12.71428571,16.35714286,16.28571429,13.14285714,14.3,14.28571429,14.625,,,,,,
2000,Min Avg,13.64285714,15.71428571,13.5,14.64285714,14.28571429,13.85714286,14.78571429,14.28571429,15,15.67142857,16.91428571,17.70204082,17.70408163,17.50612245,17.58163265,18.36734694,18.98367347,19.75,18.57142857,19.28571429,19.85714286,20,19.35714286,19.14285714,18.92857143,18.5,18.07142857,18.78571429,18.28571429,18,18.21428571,18.35714286,18.78571429,18.57142857,18.82857143,18.21428571,18.42857143,19,18.64285714,18.28571429,18.28571429,18.78571429,18.14285714,16.42857143,15.71428571,15.14285714,16.5,15.85714286,14.71428571,13.57142857,13.07142857,14.0625,,,,,,
2001,Min Avg,15.5,14.81428571,13.85714286,14.42857143,14.71428571,14.78571429,16.28571429,16,16.55714286,15.78571429,16.57142857,16.85714286,17.07142857,17.78571429,18.45714286,18.67142857,19.5,20.27142857,19.34285714,17.92857143,19.07142857,18,18.21428571,18,18.71428571,18.21428571,18.57142857,18.64285714,18,17.85714286,17.5,18.21428571,17.64285714,18.07142857,17.85714286,17,17.14285714,18.57142857,17.28571429,17.71428571,17.35714286,18.21428571,17.92857143,17.14285714,18.21428571,16.71428571,17.71428571,14.42857143,12.78571429,12.28571429,13.92857143,15.3125,,,,,,
2002,Min Avg,14.92857143,15.42857143,13.28571429,15.57142857,16,17.14285714,16.21428571,15.14285714,15.42857143,16.21428571,18.42857143,17.35714286,16.92857143,17.42857143,18.71428571,19.71428571,19.57142857,21.28571429,20.14285714,19.71428571,19.5,19.35714286,19.21428571,19.35714286,19,19.14285714,19.28571429,18.57142857,18.28571429,18.42857143,18.42857143,17.92857143,18.78571429,18.57142857,18,18.21428571,16.5,16.71428571,16.28571429,18.21428571,18.64285714,17.35714286,16.21428571,16.85714286,15.92857143,15.85714286,16.21428571,13.42857143,14.85714286,14.71428571,13.21428571,11.9375,,,,,,
2003,Min Avg,13.21428571,14.71428571,13.85714286,13.78571429,15,15.71428571,16.14285714,15.85714286,16.42857143,17.42857143,16.57142857,16.92857143,17.35714286,18.57142857,18.78571429,19.28571429,20.91428571,20.42857143,20.38571429,20.35714286,20.07142857,20.5,20.07142857,20.28571429,19.57142857,18.85714286,18.42857143,19,19.47142857,19.6,19.32857143,19.18571429,18.7,18.85714286,18.7,18.97142857,18.47142857,17.84285714,18.28571429,18.05714286,17.82857143,19.11428571,17.68571429,17.68571429,16.84285714,16.54285714,15.07142857,12.85714286,11,11,11,11,,,,,,
2004,Min Avg,14.42857143,13.85714286,14.08571429,14.21428571,15.92857143,15.5,14.57142857,16.35714286,16.75,16,16.78571429,18.71428571,18.5,17.78571429,18.15714286,18.64285714,19.07142857,19.92857143,18.85714286,19.12857143,18.47142857,18.11428571,18.5,18.85714286,18.28571429,18.64285714,17.92857143,17.64285714,17.92857143,17.92857143,17.71428571,18.24285714,17.87142857,18.14285714,18.12857143,17.5,17.71428571,17.78571429,17.92857143,16.84285714,17.28571429,18.31428571,17.27142857,17.55714286,17.14285714,17.21428571,15,12.85714286,12.64285714,13.85714286,12.28571429,13.3125,,,,,,
2005,Min Avg,14.28571429,11.64285714,13.85714286,14.21428571,15,14.42857143,14.14285714,14.64285714,15.77142857,16.35714286,16.42857143,16.78571429,15.78571429,17.92857143,17.57142857,16.71428571,17,17.85714286,17.57142857,18.57142857,18.5,18.5,19.14285714,18.07142857,17.42857143,17.27142857,17.92857143,17,18.07142857,17.64285714,17.58571429,17.71428571,17.35714286,17.35714286,18,17.78571429,17.85714286,17.42857143,16.78571429,16.71428571,16.85714286,17.2,17.28571429,17.5,16.3,13.42857143,13.14285714,13.35714286,14.85714286,14.71428571,13.21428571,11.9375,,,,,,
2006,Min Avg,12,13.14285714,14.42857143,12.78571429,12,11.92857143,12.57142857,13.07142857,14.28571429,15.07142857,13.14285714,17.7,16.64285714,17.07142857,17.64285714,16.57142857,16.78571429,17,18.21428571,18.58571429,18,17.21428571,17.07142857,17.15714286,18.28571429,17.64285714,17.2,17.21428571,15.62857143,17.42857143,19.14285714,19.12857143,19.05714286,18.77142857,18.21428571,18.42857143,19.21428571,18.55714286,18.85714286,18.42857143,19.14285714,19.07142857,19.21428571,18.42857143,17.57142857,18,18.55714286,17.21428571,14.21428571,15.7,13.57142857,13.6,,,,,,
2007,Min Avg,12.58571429,14.24285714,14.08571429,15.24285714,15.67142857,15.4,13.87142857,15.44285714,16.97142857,17.32857143,18.22857143,19.35714286,20.08571429,19.92857143,20.12857143,18.85714286,20.8,19.67142857,19.61428571,18.82857143,19.67142857,19.54285714,19.55714286,19.35714286,18.52857143,18.88571429,19.1,19.25714286,19.22857143,18.7,18.48571429,18.7,18.47142857,19.28571429,18.87142857,19.41428571,19.27142857,18.48571429,18.45714286,17.34285714,17.97142857,18.48571429,18.25714286,17.9,16.85714286,12.21428571,14.28571429,14.9,14.55714286,15.17142857,16.02857143,15.05,,,,,,
2008,Min Avg,14.32857143,13.7,13.08571429,13.57142857,13.87142857,16.34285714,17.68571429,16.42857143,15.4625,15.67142857,18.57142857,19.5,18.04285714,18.51428571,18.85714286,20.1,20.32857143,19.04285714,19.54285714,18.77142857,18.82857143,19.7,19.45714286,19.02857143,17.61428571,19.21428571,19.31428571,19.41428571,19.31428571,18.87142857,19.4,18.98571429,18.88571429,18.57142857,19.4,19.64285714,18.07142857,18.37142857,16.81428571,18.74285714,18.87142857,18.77142857,17.64285714,13.42857143,13.5,13.5,13.5,15.15714286,15.21428571,15.8,14.65714286,13.2375,,,,,,
2009,Min Avg,13.02857143,14.4,12.67142857,13.2,16.07142857,15.94285714,15.17142857,17.82857143,18.5,18.95714286,17.52857143,18.22857143,18.84285714,20.4,20.07142857,20.68571429,19.7,19.85714286,20.31428571,19.34285714,18.85714286,13.65714286,18.32857143,19.04285714,19.82857143,18.95714286,19.14285714,19.1,19.24285714,19.4,19.37142857,19.28571429,19.58571429,19.58571429,18.97142857,19.15714286,19.15714286,19.57142857,19.3,18.52857143,18.35714286,18.32857143,17.87142857,17.82857143,19.55714286,18.58571429,18.42857143,16.12857143,16.3,15.18571429,17.61428571,17.725,,,,,,
2010,Min Avg,14.72857143,17.7,15.38571429,13.02857143,14.24285714,14.11428571,18.35714286,18.41428571,18.25714286,18.62857143,18.38571429,18.47142857,20.15714286,20.7,20.75714286,20.45714286,19.58571429,20.47142857,21.35714286,20.92857143,20.9,20.41428571,20.58571429,20.15714286,19.91428571,19.41428571,19.44285714,19.74285714,19.18571429,19.3,19.15714286,19.6,19.3,19.4,19.22857143,19.57142857,19.24285714,18.97142857,20.1,19.44285714,18.65714286,18.45714286,19.38571429,19.22857143,18.15714286,19.34285714,18.7,17.68571429,16.21428571,16.22857143,14.5,14.25,,,,,,
2011,Min Avg,15.11428571,13.1,14.58571429,13.87142857,14.67142857,13.3,14.72857143,16.41428571,16.64285714,16.75714286,17.58571429,17.75714286,19.72857143,17.92857143,19.52857143,19.9,20.7,17.44285714,19.67142857,19.61428571,19.31428571,20.94285714,21,19.95714286,20.07142857,19.84285714,19.98571429,20.02857143,20.17142857,19.78571429,20.01428571,20.1,20.1,20.1,19.85714286,19.22857143,18.75714286,18.37142857,17.32857143,17.74285714,18.78571429,19.18571429,18.97142857,17.72857143,16.07142857,14.77142857,14.65714286,18.68571429,16.17142857,15.85714286,12.92857143,13.825,,,,,,
2012,Min Avg,17.11428571,13.74285714,12.17142857,14.04285714,14.85714286,17.01428571,16.64285714,16.98571429,16.025,16.38571429,18.84285714,19.71428571,18.28571429,18.78571429,19.64285714,18.85714286,19.92857143,20,19.78571429,20.92857143,20.27142857,20.35714286,19.7,19.28571429,19.28571429,19.71428571,19.5,19.5,19.5,19.5,19.35714286,19.57142857,19.28571429,19.35714286,19.07142857,19.64285714,19.07142857,17.64285714,18.84285714,18.45714286,18.61428571,18.74285714,18.71428571,17.18571429,19.57142857,17.14285714,16.31428571,15.65714286,17.42857143,15.21428571,14.51428571,15,,,,,,
2013,Min Avg,17.35714286,15.57142857,14.28571429,14.78571429,15.07142857,17.28571429,18.64285714,16.85714286,16.5,19.28571429,19,18.78571429,19.64285714,19.42857143,19.71428571,18,18.91428571,21.71428571,20.92857143,20.07142857,20,19.85714286,19.28571429,19.42857143,19.28571429,19.14285714,19.42857143,19.48571429,19.28571429,19.28571429,18,19.14285714,19.07142857,19,19.48571429,19.07142857,19.5,19.21428571,18.14285714,19.48571429,19.28571429,19.42857143,19.14285714,18.92857143,17.14285714,17.14285714,16.92857143,18.21428571,15.57142857,14.91428571,13.85714286,14.5625,,,,,,
2014,Min Avg,13.72857143,14.95714286,15.88333333,15.05714286,15.02857143,14.05714286,14.66666667,17.92857143,17.2,16.67142857,17.7,18.07142857,17.425,19.14285714,18.64285714,19.07142857,20.92857143,19.95,19.44285714,19.42857143,20.24285714,19.58333333,19.67142857,19.78571429,20.17142857,19.84285714,19.85714286,18.92857143,19.02857143,18.98571429,19.17142857,19.14285714,18.68333333,19.35714286,18.4,18.61428571,18.32857143,18.27142857,18.34285714,18.31428571,18.51428571,18.05714286,18.61428571,17.14285714,15.47142857,17.27142857,16.14285714,14.84285714,14.51428571,18.38571429,16.45714286,14.31428571,,,,,,
2015,Min Avg,14.81428571,13.6,14.24285714,15.07142857,15.68571429,15.8,15.24285714,15.17142857,16.4,18.07142857,18.28571429,17.64285714,18.1,19.07142857,18.85714286,17.4,18.71428571,19.88571429,20.21428571,19.71428571,20.14285714,19.5,19.28571429,19.42857143,19.57142857,19.57142857,19.21428571,19.64285714,19.21428571,18.85714286,18.78571429,19,19.5,18.92857143,17.85714286,18.85714286,18.5,17.71428571,19.14285714,18.92857143,18.71428571,17.57142857,18.35714286,18.64285714,18.21428571,17.07142857,18.28571429,16.78571429,17.57142857,17,15,14.875,,,,,,
2016,Min Avg,13.78571429,13.28571429,14.78571429,16.5,14.64285714,16.85714286,16.78571429,18.41428571,18.3,18.71428571,19.21428571,19.92857143,19.35714286,19.71428571,21.22857143,21.14285714,20.28571429,20.21428571,20,20.64285714,20.57142857,19.71428571,20.21428571,19.64285714,19.21428571,18.78571429,19,18.71428571,18.92857143,18.71428571,18.64285714,18.85714286,19.14285714,18.85714286,19.08333333,17.58333333,18.6,18.21428571,18.57142857,16.57142857,17.66666667,17.5,17.21428571,17.85714286,15.78571429,18.5,16,15,16.85714286,15.57142857,15.78571429,14.35714286,,,,,,
2017,Min Avg,13.57142857,13.92857143,14.35714286,16.85714286,15.71428571,14.47142857,15.35714286,16,17.14285714,17,17.21428571,18.65714286,18.64285714,19,19.35714286,20.28571429,19.64285714,19.21428571,20.2,19.85714286,19.85714286,19.92857143,19.71428571,19.85714286,19.64285714,18.64285714,19.21428571,18.92857143,19.14285714,19.35714286,19.71428571,19.92857143,19.5,22.61428571,24.91428571,23.3,21.3,19.31666667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,
2018,Min Avg,13.5,15.21428571,14.62857143,13.57142857,13.71428571,15.5,16.42857143,15.5,16.57142857,15.71428571,18,18.42857143,18.85714286,18.5,19.07142857,19.85714286,19.57142857,19.78571429,19.92857143,19.61428571,19.57142857,19.92857143,19.85714286,18.57142857,19.07142857,18.42857143,18.28571429,18.64285714,18.85714286,19.28571429,19.14285714,18.85714286,17.91428571,18.55714286,18.5,16.62857143,16.85714286,17.7,18.07142857,19.28571429,18,18.64285714,16.92857143,17.07142857,16.42857143,16.78571429,18.21428571,15.5,17,16.85714286,15.35714286,15.75,,,,,,
2019,Min Avg,13.71428571,12.5,13.21428571,12.5,13.21428571,15.71428571,16.57142857,15.64285714,16.21428571,16.28571429,17.64285714,18.35714286,18.71428571,19.71428571,18.21428571,19.35714286,19.71428571,19.35714286,19.42857143,19.14285714,19.35714286,19.42857143,18.71428571,18.85714286,19.14285714,18.71428571,18.64285714,18.71428571,18.57142857,18.5,18.57142857,18.71428571,18.64285714,18.92857143,18.5,18.85714286,19.14285714,19.25714286,19.65714286,19.01428571,19.28571429,19.25714286,18.55714286,17.98571429,16.78571429,17.71428571,17.57142857,18.2,16.27142857,15.64285714,16,16.8125,,,,,,
2020,Min Avg,14.92857143,15.07142857,14.71428571,13.85714286,14.21428571,14,15.42857143,15.28571429,16.85714286,17.78571429,18.42857143,18.5,17.92857143,19.42857143,17.64285714,19.64285714,19.92857143,19.07142857,19.78571429,19.92857143,19.92857143,19.57142857,19.42857143,19.14285714,19.57142857,19.35714286,18.92857143,19,19.41428571,20,20,19.68571429,19.37142857,19.45714286,18.91428571,19.4,19.48571429,18.88571429,19.08571429,18.74285714,19.17142857,18.71428571,18.48571429,18.28571429,19.1,18.28,17.77142857,17.5,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,
2021,Min Avg,16.82857143,18.05714286,15.64285714,14.15714286,14.48571429,13.2,12.97142857,15.28571429,14.37142857,14.44285714,16.64285714,16.88571429,19.11428571,18.48571429,19,18.68571429,19.37142857,19.14285714,18.22857143,18.25714286,18.48571429,18.62857143,18.4,17.71428571,18.25714286,18.71428571,19.1,18.6,18.68571429,18.85714286,18.6,18.08571429,18.71428571,18.42857143,18.68571429,18.85714286,19.14285714,18.22857143,18.65714286,19.17142857,19.17142857,19.02857143,17.6,17.82857143,17.93333333,17.4,17.62857143,17.8,17.48571429,17.05714286,13.65714286,12.875,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,,,,,,
1985,Tot Rain,23.2,21.3,26.4,28.4,28,26.5,25,28,30.5,33.9,37.6,31.5,26.3,28.2,35.4,32.7,29.8,26.8,32.1,27.5,19.3,11.4,5.8,2.3,3.2,4.4,9.8,9,4.4,5.9,2.5,3.1,4.1,7.2,10.5,9.4,10.7,22.1,26.7,19.6,20.1,26,25.5,26.2,12.9,24.3,18.5,25.1,24,17.5,24.4,35.5,1050.5,,,,,
1986,Tot Rain,27.3,23.9,15.2,28.6,25.8,26.7,26.6,19.7,27.4,28.5,26.5,30,32,33.5,32,28.2,17.5,26.9,26.6,31.5,30.3,20.1,14,10,1.4,2.8,8.5,4.7,0.9,5.9,5.8,0,1,8.7,28.5,20.7,21.2,10.5,21.9,29,30,28.2,23.5,3.5,0,0,0,6.7,23.6,23.1,33.9,31.1,983.9,,,,,
1987,Tot Rain,34.2,29.5,32.2,34.8,35.3,29.6,29.3,27.9,29.2,30,33.1,36.2,41.6,35.8,37.2,39.2,31.2,39.2,31.1,15.8,21.3,7.8,0,0,0,0,0,0,0,0,13.4,11.3,5.2,2.3,7.8,0,0,0,0,17.4,13.5,20.5,18.5,10.3,6.6,5.2,40.4,4,3,51,6.5,0,918.4,,,,,
1988,Tot Rain,21.7,23.4,23.4,21.9,23.3,32.5,30.7,32.1,35.8,27.4,30.2,33.4,32,0,49.2,45.2,46.8,20.8,4,0,47.8,44.6,53.8,33.4,20.6,17.2,18.8,84.2,503.8,110.6,250.2,41.6,142.4,67.4,42.2,13,27,47.2,43.4,32.4,0,0,0,10,4,0,0,7.2,0,50.4,0,0,2247,,,,,
1989,Tot Rain,18.5,25.2,18.7,15.6,23.2,27,31.8,28.7,29.8,30.8,27.8,23.4,23,25.4,28.9,22.2,24,29.1,10,0.8,0,3.8,129,183,68.7,21.6,15,67,122.6,80.1,93.1,70.2,173.7,126.5,64.4,22.9,22.9,10,10,17.7,20.7,30.2,31.2,20.6,20.2,18.8,27.2,43.5,17.8,20.4,17.2,21.6,2055.5,,,,,
1990,Tot Rain,23,18,27.5,26.2,27.8,29.5,27.2,26.6,29,31,33.6,38,33.8,39.5,34,36.7,30.8,25.6,17.8,21.1,7.8,13.2,23.4,3.2,2.7,0,4.5,0,2,15.5,9,7.5,5,7.5,17.5,0,33.4,20.9,28.1,14.8,28.8,28,24.6,23,16.2,20.1,31.8,27.2,27.7,24.6,30.3,28.4,1103.4,,,,,
1991,Tot Rain,21.2,19.8,26.8,25.7,34.4,29.2,36.8,40.4,35.8,41.3,34.8,42.9,43.4,29.6,38.5,30.6,25.7,34.3,28.7,3,18.5,17.7,3.5,8.5,10.7,6,2.2,0,0,0,2,5,0,0,1,19.6,16.4,20.3,17,17.2,23.2,29.7,29.6,9.2,23,18,25.6,26,20.8,25.8,23.9,29.5,1072.8,,,,,
1992,Tot Rain,45,29.5,27.2,32.6,30.3,27.4,20.9,27.2,34,35.5,38.3,38.1,35.3,37.3,39.5,37,39.9,37.9,34.5,14.5,38.5,22.7,13,14.2,0,5,8.2,17.3,4.5,3,0,0,0,0,0,0,0,0,0,17.5,28.3,15.5,16.2,20.5,16.5,6.7,9.5,19,18,18.5,23.5,21,1019,,,,,
